EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,OverTime,PercentSalaryHike,TotalWorkingYears,WorkLifeBalance,YearsAtCompany
RM040,33,26-35,No,Travel_Frequently,Sales,1,3,Life Sciences,1,52,Female,Sales Executive,1,Married,5376,5k-10k,No,19,10,3,5
RM056,33,26-35,No,Travel_Frequently,Research & Development,1,2,Life Sciences,1,73,Female,Research Director,4,Single,13458,10k-15k,Yes,12,15,3,15
RM122,33,26-35,No,Non-Travel,Sales,22,2,Marketing,1,160,Male,Sales Executive,2,Married,6146,5k-10k,No,13,8,4,7
RM177,33,26-35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,242,Male,Research Scientist,4,Single,2500,Upto 5k,No,14,4,4,3
RM186,33,26-35,No,Travel_Rarely,Research & Development,14,3,Medical,1,252,Female,Research Scientist,2,Married,2756,Upto 5k,No,13,8,3,8
RM222,33,26-35,No,Travel_Rarely,Research & Development,4,4,Medical,1,305,Female,Research Scientist,2,Married,2622,Upto 5k,No,21,7,3,3
RM235,33,26-35,Yes,Travel_Rarely,Research & Development,14,3,Medical,1,325,Male,Laboratory Technician,4,Married,2436,Upto 5k,Yes,13,8,1,5
RM237,33,26-35,Yes,Travel_Rarely,Research & Development,2,2,Life Sciences,1,328,Female,Laboratory Technician,1,Married,2707,Upto 5k,No,20,13,4,9
RM247,33,26-35,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1,338,Female,Research Scientist,4,Married,2911,Upto 5k,No,13,2,2,2
RM314,33,26-35,No,Travel_Frequently,Research & Development,5,4,Life Sciences,1,428,Female,Manager,2,Married,11878,10k-15k,No,11,12,3,10
RM329,33,26-35,No,Travel_Frequently,Sales,10,3,Marketing,1,446,Male,Sales Executive,4,Single,4682,Upto 5k,No,14,9,2,7
RM364,33,26-35,Yes,Travel_Rarely,Sales,5,3,Marketing,1,485,Female,Sales Representative,3,Single,2851,Upto 5k,Yes,13,1,3,1
RM436,33,26-35,Yes,Travel_Rarely,Research & Development,15,1,Medical,1,582,Male,Manager,3,Married,13610,10k-15k,Yes,12,15,4,7
RM437,33,26-35,Yes,Travel_Rarely,Research & Development,10,1,Medical,1,584,Male,Laboratory Technician,4,Divorced,3408,Upto 5k,No,13,8,3,4
RM456,33,26-35,No,Travel_Rarely,Research & Development,1,5,Medical,1,612,Female,Research Director,3,Divorced,16184,15k+,No,19,10,3,6
RM500,33,26-35,No,Travel_Rarely,Sales,8,4,Marketing,1,677,Male,Sales Executive,3,Divorced,7104,5k-10k,No,12,6,3,5
RM510,33,26-35,No,Travel_Frequently,Research & Development,6,3,Life Sciences,1,692,Male,Healthcare Representative,4,Divorced,7725,5k-10k,No,23,15,1,13
RM515,33,26-35,Yes,Travel_Frequently,Research & Development,3,3,Life Sciences,1,702,Male,Research Scientist,1,Single,3348,Upto 5k,Yes,11,10,3,10
RM563,33,26-35,Yes,Travel_Rarely,Research & Development,1,4,Other,1,780,Male,Research Scientist,4,Single,2686,Upto 5k,Yes,13,10,2,10
RM591,33,26-35,No,Travel_Rarely,Research & Development,7,3,Medical,1,817,Male,Research Director,3,Married,11691,10k-15k,No,11,14,4,13
RM592,33,26-35,Yes,Travel_Rarely,Sales,16,3,Marketing,1,819,Female,Sales Executive,1,Single,5324,5k-10k,No,15,6,3,3
RM620,33,26-35,No,Travel_Rarely,Sales,1,3,Medical,1,855,Male,Sales Executive,1,Divorced,4037,Upto 5k,No,22,9,3,9
RM656,33,26-35,No,Travel_Rarely,Human Resources,3,2,Human Resources,1,910,Male,Human Resources,2,Divorced,2277,Upto 5k,Yes,11,7,4,4
RM674,33,26-35,No,Travel_Rarely,Research & Development,1,4,Other,1,939,Male,Research Scientist,1,Single,2799,Upto 5k,Yes,11,6,3,3
RM695,33,26-35,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,969,Female,Healthcare Representative,4,Single,6949,5k-10k,No,14,6,3,5
RM711,33,26-35,No,Non-Travel,Sales,17,3,Life Sciences,1,992,Male,Manager,3,Single,17444,15k+,No,11,10,3,10
RM713,33,26-35,No,Travel_Rarely,Research & Development,13,1,Life Sciences,1,995,Female,Research Scientist,4,Single,3452,Upto 5k,No,18,5,3,3
RM716,33,26-35,No,Travel_Frequently,Research & Development,1,4,Other,1,998,Female,Healthcare Representative,2,Married,5488,5k-10k,Yes,13,6,3,6
RM755,33,26-35,No,Non-Travel,Sales,8,1,Life Sciences,1,1044,Female,Sales Representative,4,Single,2342,Upto 5k,No,19,3,2,2
RM791,33,26-35,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,1099,Male,Healthcare Representative,4,Divorced,7119,5k-10k,No,15,9,3,3
RM793,33,26-35,Yes,Travel_Frequently,Research & Development,29,4,Medical,1,1101,Female,Research Scientist,3,Single,4508,Upto 5k,No,22,14,3,13
RM799,33,26-35,Yes,Travel_Rarely,Research & Development,25,3,Medical,1,1108,Male,Research Scientist,2,Single,2313,Upto 5k,Yes,20,5,3,2
RM803,33,26-35,No,Travel_Frequently,Sales,7,3,Life Sciences,1,1114,Female,Sales Executive,2,Married,4302,Upto 5k,No,17,4,3,3
RM830,33,26-35,Yes,Travel_Rarely,Sales,9,4,Marketing,1,1157,Female,Sales Executive,1,Single,8224,5k-10k,Yes,17,6,3,5
RM864,33,26-35,No,Travel_Rarely,Human Resources,2,3,Human Resources,1,1207,Male,Human Resources,3,Married,3600,Upto 5k,No,13,5,3,5
RM873,33,26-35,No,Travel_Frequently,Sales,25,3,Medical,1,1220,Female,Sales Executive,3,Married,4539,Upto 5k,No,12,10,2,10
RM884,33,26-35,No,Travel_Rarely,Research & Development,9,3,Medical,1,1238,Male,Research Scientist,4,Married,2781,Upto 5k,No,13,15,3,14
RM909,33,26-35,No,Travel_Rarely,Sales,10,5,Marketing,1,1268,Male,Sales Executive,3,Divorced,8380,5k-10k,Yes,14,10,3,9
RM991,33,26-35,No,Travel_Frequently,Sales,5,1,Life Sciences,1,1395,Male,Sales Executive,4,Married,9998,5k-10k,No,13,8,4,5
RM1048,33,26-35,No,Travel_Frequently,Sales,7,3,Medical,1,1477,Male,Sales Executive,1,Married,4373,Upto 5k,No,14,5,3,4
RM1067,33,26-35,No,Travel_Rarely,Research & Development,4,4,Medical,1,1502,Female,Laboratory Technician,2,Married,3838,Upto 5k,No,11,8,3,5
RM1075,33,26-35,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,1515,Male,Healthcare Representative,3,Single,6388,5k-10k,Yes,17,14,3,0
RM1092,33,26-35,No,Travel_Rarely,Research & Development,25,3,Life Sciences,1,1545,Male,Manufacturing Director,2,Single,4320,Upto 5k,No,13,5,3,5
RM1096,33,26-35,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,1549,Male,Laboratory Technician,3,Married,5207,5k-10k,Yes,12,15,3,15
RM1106,33,26-35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,1560,Male,Sales Executive,1,Married,6392,5k-10k,No,13,8,1,2
RM1190,33,26-35,No,Travel_Rarely,Sales,2,4,Medical,1,1670,Male,Sales Executive,4,Divorced,5505,5k-10k,No,14,6,3,6
RM1199,33,26-35,No,Non-Travel,Sales,16,3,Life Sciences,1,1681,Female,Sales Executive,4,Divorced,5368,5k-10k,Yes,25,7,3,6
RM1211,33,26-35,No,Travel_Rarely,Research & Development,21,3,Medical,1,1698,Male,Laboratory Technician,2,Married,2028,Upto 5k,No,18,14,3,14
RM1254,33,26-35,No,Non-Travel,Sales,2,3,Marketing,1,1756,Female,Sales Executive,2,Single,5147,5k-10k,No,15,13,2,11
RM1256,33,26-35,Yes,Travel_Rarely,Sales,16,3,Life Sciences,1,1758,Female,Sales Executive,1,Single,8564,5k-10k,Yes,20,11,2,0
RM1266,33,26-35,No,Non-Travel,Research & Development,4,3,Technical Degree,1,1771,Male,Research Scientist,2,Divorced,3055,Upto 5k,No,15,11,2,9
RM1283,33,26-35,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,1798,Male,Research Scientist,1,Married,3143,Upto 5k,No,19,14,3,10
RM1364,33,26-35,No,Travel_Rarely,Sales,10,4,Marketing,1,1924,Male,Sales Executive,3,Single,5487,5k-10k,No,14,10,2,10
RM1399,33,26-35,No,Travel_Frequently,Research & Development,7,2,Life Sciences,1,1970,Male,Healthcare Representative,3,Divorced,5968,5k-10k,No,20,9,3,9
RM1416,33,26-35,No,Non-Travel,Research & Development,1,2,Medical,1,1994,Male,Laboratory Technician,3,Divorced,2008,Upto 5k,No,12,1,2,1
RM1426,33,26-35,No,Travel_Rarely,Research & Development,15,2,Medical,1,2009,Female,Healthcare Representative,4,Married,4878,Upto 5k,Yes,13,10,3,9
RM014,34,26-35,No,TravelRarely,Research & Development,19,2,Medical,1,18,Male,Laboratory Technician,4,Divorced,2661,Upto 5k,No,11,3,3,2
RM023,34,26-35,No,TravelRarely,Research & Development,7,4,Life Sciences,1,28,Female,Research Director,2,Single,11994,10k-15k,No,11,13,3,12
RM025,34,26-35,Yes,Travel_Rarely,Research & Development,6,1,Medical,1,31,Male,Research Scientist,1,Single,2960,Upto 5k,No,11,8,3,4
RM047,34,26-35,No,Non-Travel,Sales,23,4,Marketing,1,60,Male,Sales Executive,3,Single,4568,Upto 5k,No,20,10,3,9
RM085,34,26-35,No,Travel_Rarely,Research & Development,1,2,Medical,1,110,Male,Manufacturing Director,2,Married,4325,Upto 5k,No,15,5,3,5
RM104,34,26-35,No,Travel_Rarely,Research & Development,6,4,Other,1,138,Female,Research Scientist,3,Single,4809,Upto 5k,No,14,16,3,16
RM112,34,26-35,Yes,Travel_Frequently,Research & Development,7,3,Life Sciences,1,147,Male,Laboratory Technician,3,Single,6074,5k-10k,Yes,24,9,3,9
RM115,34,26-35,No,Travel_Rarely,Research & Development,6,4,Life Sciences,1,151,Female,Research Scientist,2,Divorced,4505,Upto 5k,No,15,12,3,1
RM117,34,26-35,No,Travel_Rarely,Research & Development,5,3,Medical,1,153,Female,Manager,1,Single,11631,10k-15k,No,12,14,3,11
RM160,34,26-35,No,Travel_Frequently,Sales,2,4,Marketing,1,216,Female,Sales Representative,3,Married,2231,Upto 5k,No,18,6,3,4
RM182,34,26-35,No,Travel_Rarely,Research & Development,27,2,Medical,1,247,Female,Research Scientist,2,Single,2311,Upto 5k,No,15,9,3,3
RM189,34,26-35,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,256,Male,Manufacturing Director,3,Married,9547,5k-10k,No,17,10,2,10
RM203,34,26-35,No,Travel_Frequently,Research & Development,10,4,Medical,1,277,Male,Research Scientist,3,Divorced,3815,Upto 5k,Yes,17,5,4,5
RM248,34,26-35,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,339,Male,Manufacturing Director,1,Married,5957,5k-10k,No,13,13,3,11
RM379,34,26-35,Yes,Non-Travel,Sales,19,3,Marketing,1,502,Male,Sales Executive,4,Single,5304,5k-10k,Yes,13,9,2,5
RM394,34,26-35,No,Non-Travel,Sales,4,4,Marketing,1,523,Female,Sales Executive,3,Married,6538,5k-10k,No,15,6,3,3
RM416,34,26-35,Yes,Travel_Frequently,Sales,6,2,Marketing,1,555,Female,Sales Representative,3,Divorced,2351,Upto 5k,No,16,3,2,2
RM433,34,26-35,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,579,Male,Research Scientist,3,Divorced,2768,Upto 5k,No,12,14,3,7
RM441,34,26-35,Yes,Travel_Frequently,Human Resources,23,3,Human Resources,1,590,Female,Human Resources,1,Divorced,9950,5k-10k,Yes,15,11,3,3
RM463,34,26-35,No,Travel_Rarely,Sales,21,4,Life Sciences,1,621,Male,Sales Executive,4,Single,5337,5k-10k,No,12,10,3,10
RM482,34,26-35,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,649,Male,Research Scientist,4,Married,3622,Upto 5k,Yes,13,6,3,6
RM495,34,26-35,No,Travel_Rarely,Sales,14,3,Technical Degree,1,666,Female,Sales Representative,3,Divorced,2579,Upto 5k,Yes,18,8,3,8
RM504,34,26-35,No,Travel_Rarely,Research & Development,1,5,Life Sciences,1,683,Male,Research Scientist,4,Married,2691,Upto 5k,No,12,10,2,10
RM525,34,26-35,No,Travel_Rarely,Research & Development,9,3,Medical,1,717,Female,Healthcare Representative,2,Single,8621,5k-10k,No,14,9,4,8
RM550,34,26-35,No,Travel_Rarely,Research & Development,8,2,Medical,1,757,Female,Healthcare Representative,3,Single,6142,5k-10k,No,11,10,3,5
RM561,34,26-35,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,775,Female,Manufacturing Director,1,Divorced,5121,5k-10k,No,14,7,3,0
RM568,34,26-35,No,Travel_Rarely,Sales,2,3,Other,1,786,Male,Sales Executive,4,Single,6274,5k-10k,No,22,6,3,6
RM575,34,26-35,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,797,Female,Research Scientist,4,Single,3280,Upto 5k,No,16,10,3,4
RM580,34,26-35,No,Travel_Rarely,Research & Development,2,4,Medical,1,804,Female,Research Scientist,1,Single,4381,Upto 5k,No,11,6,3,6
RM584,34,26-35,No,Travel_Rarely,Sales,8,2,Life Sciences,1,808,Female,Sales Executive,1,Married,6500,5k-10k,No,17,6,3,3
RM607,34,26-35,No,Travel_Frequently,Research & Development,16,4,Life Sciences,1,838,Female,Research Scientist,4,Single,2553,Upto 5k,No,16,6,3,5
RM614,34,26-35,No,Travel_Rarely,Human Resources,3,2,Human Resources,1,847,Male,Human Resources,4,Married,3737,Upto 5k,No,19,4,1,3
RM672,34,26-35,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,934,Male,Laboratory Technician,2,Divorced,2008,Upto 5k,No,14,1,3,1
RM758,34,26-35,No,Travel_Rarely,Sales,1,4,Marketing,1,1047,Male,Sales Executive,4,Divorced,9725,5k-10k,No,11,16,2,15
RM764,34,26-35,No,Travel_Rarely,Sales,10,4,Life Sciences,1,1055,Female,Sales Representative,3,Married,2220,Upto 5k,Yes,19,1,3,1
RM795,34,26-35,No,Travel_Frequently,Research & Development,3,1,Life Sciences,1,1103,Male,Healthcare Representative,4,Single,7756,5k-10k,No,17,7,2,6
RM804,34,26-35,No,Non-Travel,Research & Development,3,4,Life Sciences,1,1115,Male,Research Scientist,4,Married,2979,Upto 5k,No,17,6,3,0
RM823,34,26-35,No,Travel_Frequently,Research & Development,2,2,Life Sciences,1,1140,Male,Manufacturing Director,3,Single,4033,Upto 5k,No,11,5,2,3
RM835,34,26-35,No,Travel_Rarely,Sales,9,1,Life Sciences,1,1163,Female,Sales Executive,3,Married,5714,5k-10k,No,20,6,2,6
RM848,34,26-35,No,Travel_Frequently,Research & Development,1,3,Medical,1,1184,Male,Healthcare Representative,1,Single,5343,5k-10k,No,20,14,3,13
RM907,34,26-35,No,Travel_Rarely,Research & Development,20,3,Technical Degree,1,1265,Female,Research Scientist,3,Married,2585,Upto 5k,No,17,2,2,1
RM918,34,26-35,No,Travel_Rarely,Sales,2,3,Marketing,1,1281,Female,Sales Executive,1,Single,4538,Upto 5k,Yes,12,4,3,3
RM921,34,26-35,No,Travel_Frequently,Research & Development,19,3,Medical,1,1285,Female,Laboratory Technician,2,Divorced,4444,Upto 5k,No,13,15,4,11
RM924,34,26-35,No,Travel_Frequently,Human Resources,11,3,Life Sciences,1,1289,Male,Human Resources,2,Married,4490,Upto 5k,No,11,14,4,10
RM959,34,26-35,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,1344,Male,Healthcare Representative,4,Divorced,8500,5k-10k,No,11,10,2,9
RM965,34,26-35,No,Travel_Rarely,Sales,15,2,Medical,1,1356,Female,Sales Executive,1,Single,6125,5k-10k,No,12,10,4,10
RM978,34,26-35,No,Non-Travel,Research & Development,26,1,Technical Degree,1,1374,Female,Research Scientist,3,Divorced,2029,Upto 5k,No,20,5,3,5
RM980,34,26-35,No,Travel_Rarely,Research & Development,29,3,Medical,1,1377,Male,Laboratory Technician,3,Married,5429,5k-10k,No,13,10,3,8
RM984,34,26-35,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,1383,Female,Healthcare Representative,4,Single,6687,5k-10k,No,11,14,4,14
RM1016,34,26-35,No,Travel_Frequently,Research & Development,1,4,Other,1,1431,Male,Research Scientist,1,Divorced,2996,Upto 5k,No,14,10,3,4
RM1028,34,26-35,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1447,Female,Laboratory Technician,2,Married,3294,Upto 5k,No,17,7,2,5
RM1040,34,26-35,Yes,Travel_Rarely,Human Resources,9,4,Technical Degree,1,1467,Female,Human Resources,3,Married,2742,Upto 5k,No,15,2,3,2
RM1049,34,26-35,No,Travel_Rarely,Sales,3,3,Other,1,1478,Male,Sales Executive,1,Single,4759,Upto 5k,No,18,15,3,13
RM1056,34,26-35,No,Travel_Frequently,Research & Development,15,3,Medical,1,1485,Male,Research Director,1,Divorced,17007,15k+,No,14,16,2,14
RM1059,34,26-35,Yes,Travel_Rarely,Sales,24,4,Medical,1,1489,Female,Sales Executive,2,Single,4599,Upto 5k,Yes,23,16,4,15
RM1085,34,26-35,No,Travel_Rarely,Sales,1,3,Technical Degree,1,1535,Male,Sales Executive,3,Married,7083,5k-10k,Yes,14,10,3,10
RM1088,34,26-35,No,Travel_Rarely,Sales,7,2,Technical Degree,1,1541,Male,Sales Representative,3,Married,2308,Upto 5k,Yes,25,12,3,11
RM1116,34,26-35,No,Travel_Rarely,Research & Development,7,4,Medical,1,1577,Male,Research Scientist,4,Single,2972,Upto 5k,No,13,1,1,1
RM1118,34,26-35,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1580,Male,Research Scientist,4,Married,5484,5k-10k,No,17,9,2,2
RM1132,34,26-35,No,Travel_Frequently,Research & Development,10,4,Technical Degree,1,1597,Male,Healthcare Representative,3,Married,5063,5k-10k,No,14,8,2,8
RM1147,34,26-35,No,Travel_Frequently,Research & Development,10,4,Life Sciences,1,1615,Male,Manufacturing Director,4,Divorced,4724,Upto 5k,No,13,9,3,9
RM1180,34,26-35,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,1658,Female,Research Scientist,2,Divorced,5433,5k-10k,No,12,11,3,11
RM1209,34,26-35,No,Travel_Rarely,Research & Development,5,2,Medical,1,1696,Male,Laboratory Technician,4,Married,3986,Upto 5k,No,14,15,4,15
RM1213,34,26-35,No,Travel_Rarely,Research & Development,19,3,Life Sciences,1,1701,Female,Research Scientist,4,Married,2929,Upto 5k,No,12,10,3,10
RM1253,34,26-35,No,Travel_Rarely,Research & Development,2,4,Medical,1,1755,Male,Research Scientist,4,Married,2932,Upto 5k,Yes,14,6,3,5
RM1268,34,26-35,No,Non-Travel,Sales,10,3,Life Sciences,1,1774,Male,Sales Executive,3,Divorced,4001,Upto 5k,Yes,14,15,3,15
RM1271,34,26-35,No,Travel_Rarely,Sales,3,2,Life Sciences,1,1779,Female,Sales Executive,4,Single,6029,5k-10k,No,12,6,3,2
RM1291,34,26-35,Yes,Travel_Frequently,Research & Development,9,4,Life Sciences,1,1807,Male,Laboratory Technician,1,Married,5346,5k-10k,No,17,11,2,7
RM1301,34,26-35,No,Travel_Rarely,Sales,8,2,Technical Degree,1,1823,Male,Sales Executive,3,Married,6799,5k-10k,No,21,10,3,10
RM1343,34,26-35,No,Travel_Rarely,Sales,4,3,Life Sciences,1,1882,Male,Sales Executive,4,Married,9713,5k-10k,Yes,13,9,3,5
RM1354,34,26-35,Yes,Non-Travel,Research & Development,16,4,Technical Degree,1,1905,Male,Research Scientist,1,Married,2307,Upto 5k,Yes,23,5,3,5
RM1360,34,26-35,No,Travel_Rarely,Sales,3,1,Medical,1,1915,Female,Sales Executive,4,Married,8103,5k-10k,Yes,12,9,2,4
RM1369,34,26-35,No,Travel_Frequently,Research & Development,22,4,Other,1,1932,Male,Research Scientist,4,Married,5747,5k-10k,Yes,15,16,3,15
RM1385,34,26-35,No,Travel_Rarely,Sales,1,3,Marketing,1,1950,Male,Sales Executive,4,Single,9888,5k-10k,No,21,14,2,14
RM1386,34,26-35,No,Travel_Rarely,Sales,13,4,Medical,1,1951,Male,Sales Executive,3,Divorced,8628,5k-10k,No,18,9,2,8
RM1447,34,26-35,No,Travel_Rarely,Sales,28,3,Marketing,1,2035,Female,Sales Executive,3,Married,6712,5k-10k,No,21,8,3,8
RM1470,34,26-35,No,TravelRarely,Research & Development,8,3,Medical,1,2068,Male,Laboratory Technician,3,Married,4404,Upto 5k,No,12,6,4,4
RM1470,34,26-35,No,TravelRarely,Research & Development,8,3,Medical,1,2068,Male,Laboratory Technician,3,Married,4404,Upto 5k,No,12,6,4,4
RM011,35,26-35,No,Travel_Rarely,Research & Development,16,3,Medical,1,14,Male,Laboratory Technician,2,Married,2426,Upto 5k,No,13,6,3,5
RM038,35,26-35,No,Travel_Rarely,Sales,2,3,Marketing,1,49,Female,Sales Representative,4,Married,2014,Upto 5k,No,13,2,3,2
RM041,35,26-35,No,Travel_Rarely,Research & Development,4,2,Other,1,53,Male,Laboratory Technician,4,Divorced,1951,Upto 5k,No,12,1,3,1
RM050,35,26-35,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,63,Male,Laboratory Technician,4,Married,2269,Upto 5k,No,19,1,3,1
RM054,35,26-35,No,Non-Travel,Research & Development,11,2,Medical,1,70,Male,Healthcare Representative,1,Married,9884,5k-10k,Yes,13,10,3,4
RM057,35,26-35,No,Travel_Frequently,Sales,18,5,Life Sciences,1,74,Male,Sales Executive,1,Married,9069,5k-10k,No,22,9,2,9
RM058,35,26-35,No,Travel_Rarely,Research & Development,23,4,Medical,1,75,Female,Laboratory Technician,1,Married,4014,Upto 5k,Yes,15,4,3,2
RM069,35,26-35,No,Travel_Frequently,Research & Development,1,3,Medical,1,88,Male,Research Scientist,1,Married,2194,Upto 5k,No,13,5,2,3
RM077,35,26-35,No,Travel_Rarely,Sales,1,4,Marketing,1,100,Male,Sales Executive,1,Single,4312,Upto 5k,No,14,16,3,15
RM082,35,26-35,No,Travel_Rarely,Research & Development,1,3,Medical,1,105,Male,Research Scientist,3,Single,2859,Upto 5k,No,18,6,3,6
RM152,35,26-35,No,Travel_Rarely,Sales,1,5,Marketing,1,204,Male,Sales Executive,2,Married,7295,5k-10k,No,13,10,3,10
RM193,35,26-35,Yes,Travel_Rarely,Research & Development,23,2,Life Sciences,1,261,Male,Manufacturing Director,3,Married,5916,5k-10k,Yes,13,8,3,1
RM197,35,26-35,No,Travel_Frequently,Research & Development,2,3,Medical,1,269,Female,Laboratory Technician,2,Single,4425,Upto 5k,No,11,10,3,6
RM229,35,26-35,No,Travel_Frequently,Sales,1,3,Marketing,1,314,Female,Sales Executive,3,Single,8789,5k-10k,No,14,10,4,10
RM277,35,26-35,No,Travel_Rarely,Research & Development,22,3,Life Sciences,1,381,Female,Manager,2,Divorced,11996,10k-15k,No,18,10,2,7
RM298,35,26-35,No,Travel_Rarely,Sales,16,3,Marketing,1,406,Male,Sales Executive,2,Married,8020,5k-10k,No,15,12,2,11
RM345,35,26-35,No,Travel_Rarely,Research & Development,5,4,Technical Degree,1,464,Male,Manufacturing Director,2,Single,8095,5k-10k,No,13,17,3,16
RM373,35,26-35,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,496,Male,Healthcare Representative,2,Single,6540,5k-10k,No,19,10,3,1
RM431,35,26-35,No,Travel_Rarely,Research & Development,22,3,Life Sciences,1,577,Male,Laboratory Technician,3,Single,4230,Upto 5k,No,15,6,3,5
RM439,35,26-35,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1,586,Male,Healthcare Representative,3,Married,7632,5k-10k,Yes,12,10,3,8
RM448,35,26-35,No,Travel_Rarely,Sales,1,3,Marketing,1,600,Male,Sales Executive,3,Married,4717,Upto 5k,No,11,15,3,11
RM462,35,26-35,No,Travel_Rarely,Sales,1,3,Medical,1,620,Female,Sales Executive,3,Single,4859,Upto 5k,No,16,5,3,5
RM484,35,26-35,No,Travel_Rarely,Research & Development,25,2,Other,1,652,Male,Laboratory Technician,4,Single,3681,Upto 5k,No,14,9,3,3
RM509,35,26-35,No,Travel_Rarely,Research & Development,6,4,Life Sciences,1,691,Male,Research Scientist,4,Single,6646,5k-10k,No,13,17,3,17
